adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/5OeY4U2rzePxWq2rkqMajUx2gz7.jpg,"[16, 10751, 12, 14, 10749]",812,en,Aladdin,"Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street-urchin Aladdin.  The couple falls in love, although Jasmine may only marry a prince.  After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",83.612,/w4RWEwVp3d9MQs3MAy2Yv7XWUez.jpg,1992-11-25,Aladdin,False,7.6,9707
False,/x30bpi16AFWrfGVhYMqujbcCAWS.jpg,"[27, 53]",9378,en,Thir13en Ghosts,"Arthur and his two children, Kathy and Bobby, inherit his Uncle Cyrus's estate: a glass house that serves as a prison to 12 ghosts. When the family, accompanied by Bobby's Nanny and an attorney, enter the house they find themselves trapped inside an evil machine ""designed by the devil and powered by the dead"" to open the Eye of Hell. Aided by Dennis, a ghost hunter, and his rival Kalina, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive.",83.451,/6yrrddjIjx0ElCRZp5pTZeqrj3k.jpg,2001-10-26,Thir13en Ghosts,False,6.2,1643
False,/m03jul0YdVEOFXEQVUv6pOVQYGL.jpg,"[10751, 14, 35, 16]",400155,en,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",83.286,/gjAFM4xhA5vyLxxKMz38ujlUfDL.jpg,2018-06-28,Hotel Transylvania 3: Summer Vacation,False,6.9,3656
False,/y6FYAhaeFMj9Lsk8OdF2NeWQkbd.jpg,"[28, 14, 10751, 35]",615677,en,We Can Be Heroes,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",83.094,/1S21HpcKY6uQ9UAw68aICmrJaq6.jpg,2020-12-25,We Can Be Heroes,False,6.2,606
False,/bNgqt819qpHcszjCzLCG5y16ldF.jpg,"[16, 12, 10751, 14, 35, 28]",49519,en,The Croods,"The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug, his mate Ugga, teenage daughter Eep, son Thunk, and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene, Grug is distrustful, but it soon becomes apparent that Guy is correct about the impending destruction of their world.",82.981,/pBn3zbixFgX11lZ84KJgLoELfYd.jpg,2013-03-15,The Croods,False,6.9,6027
False,/yJyZRrXaYUjhOrJGga8awbw4Rud.jpg,"[12, 14, 10749, 10751]",420817,en,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,82.42,/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,2019-05-22,Aladdin,False,7.1,8635
False,/2ex2beZ4ssMeOduLD0ILzXKCiep.jpg,"[28, 12, 878, 14]",246655,en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",82.4,/8ApCZX8zpaOixZddzQr0EvyPeuP.jpg,2016-05-18,X-Men: Apocalypse,False,6.5,11356
False,/hZqx2JcZVjHSY2lMEMDC0XlObiw.jpg,[18],480530,en,Creed II,"Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.",82.193,/v3QyboWRoA4O9RbcsqH8tJMe8EB.jpg,2018-11-21,Creed II,False,7.0,4230
False,/1tXlUvfhLVjM5rZcN2783IhCkbu.jpg,"[28, 18]",307081,en,Southpaw,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",82.19,/r6QlMEQGNvM0YpbN04qhx5xdMiQ.jpg,2015-03-24,Southpaw,False,7.4,4752
False,/4oYBCR2CWtKpfkOKCzpmlE5EdxY.jpg,"[28, 12, 878]",49521,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",81.696,/7rIPjn5TUK04O25ZkMyHrGNPgLx.jpg,2013-06-12,Man of Steel,False,6.6,13193
False,/xWT5F1DNxciNLEMXRl49iq8zvN7.jpg,"[14, 16, 10751]",9479,en,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",81.439,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-09,The Nightmare Before Christmas,False,7.8,7545
False,/wRTZaxAiDP0ZEeQsO0HiiSqYCSp.jpg,"[16, 10751, 35, 12]",950,en,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",81.308,/vdluBXie4qDvh0dFX2Fpq8v16it.jpg,2006-03-29,Ice Age: The Meltdown,False,6.7,8354
False,/4dtbvoAaqiM3fVwzdffLxUdAiY6.jpg,"[10751, 35, 14]",8871,en,How the Grinch Stole Christmas,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",80.936,/1WZbbPApEivA421gCOluuzMMKCk.jpg,2000-11-17,How the Grinch Stole Christmas,False,6.7,5968
False,/qNdlZgz9yoSJ8f0YxQWfKGPoVV.jpg,"[10751, 14, 12]",12155,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",80.928,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,2010-03-03,Alice in Wonderland,False,6.6,12224
False,/yVPcPk96E6Qffiyez2oJc7OKD2A.jpg,"[18, 28, 53, 10752]",16869,en,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",80.839,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,2009-08-19,Inglourious Basterds,False,8.2,18810
False,/9R2FuGT0BeZl8usfsfqIcO7KK7v.jpg,"[28, 53, 27]",514847,en,The Hunt,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",80.402,/wxPhn4ef1EAo5njxwBkAEVrlJJG.jpg,2020-03-11,The Hunt,False,6.7,2354
False,/jdLsmpqmP1wTdFUPtmxMnYgoifT.jpg,"[18, 80, 36]",644495,en,House of Gucci,"When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel the family legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately…murder.",80.014,/4GjgWUpyvxCmWmJdeFDvyZyUMB1.jpg,2021-11-24,House of Gucci,False,6.7,1774
False,/kODNw6GJNdgldUMEhKPlCw8wQCr.jpg,[18],312221,en,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",79.824,/iBq4od6j1ZAvDVO7hwmHT2Xf2Bt.jpg,2015-11-25,Creed,False,7.4,6009
False,/lrNbt21hRirjyTK0SeLA0L4RAVS.jpg,"[27, 878, 9648, 28]",340102,en,The New Mutants,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",79.688,/xZNw9xxtwbEf25NYoz52KdbXHPM.jpg,2020-08-26,The New Mutants,False,6.2,2701
False,/9QusGjxcYvfPD1THg6oW3RLeNn7.jpg,"[28, 12, 14]",297802,en,Aquaman,"Once home to the most advanced civilization on Earth, Atlantis is now an underwater kingdom ruled by the power-hungry King Orm. With a vast army at his disposal, Orm plans to conquer the remaining oceanic people and then the surface world. Standing in his way is Arthur Curry, Orm's half-human, half-Atlantean brother and true heir to the throne.",79.53,/xLPffWMhMj1l50ND3KchMjYoKmE.jpg,2018-07-06,Aquaman,False,6.9,11825
False,/nN4Gs3vZAOJ1D6FRtrwbU9VGYwU.jpg,"[16, 10749, 10751]",486589,en,Red Shoes and the Seven Dwarfs,"Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy.",79.443,/MBiKqTsouYqAACLYNDadsjhhC0.jpg,2019-07-25,Red Shoes and the Seven Dwarfs,False,7.8,863
False,/ozIhpAb69vQahq5obDlRGP87Y0m.jpg,"[99, 28, 12, 53]",503210,en,Return to Jurassic Park,"A multi-part documentary about the making of the Jurassic Park trilogy. Each part walks through the making of part of one of the films, including the hurricane during the shooting of the first film, and how advances in CGI for Jurassic Park helped change the world of special effects forever. All interviews for these retrospective documentaries come with comments from Spielberg, Johnston, Neill, Dern, Goldblum, the effects crews, the child actors, and Peter Stormare. This documentary is broken into five parts: Dawn of a New Era (25 min) Making Prehistory (20 min), the Next Step in Evolution (15 min), and the Third Adventure (25 min), Finding the Lost World (28 min), and Something Survived (16 min).",79.422,/mPyu59cDdmMDDW9IOtfjVlM0THd.jpg,2011-02-05,Return to Jurassic Park,False,6.5,545
False,/2ddVTlMyATZdvUHE7DPExA2X6xF.jpg,"[12, 35, 14, 10751, 18]",381289,en,A Dog's Purpose,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,79.332,/3jcNvhtVQe5Neoffdic39fRactM.jpg,2017-01-19,A Dog's Purpose,False,7.6,2735
False,/hgESQ2sK21j22Yode4w99jfwj44.jpg,[35],491418,en,Instant Family,"When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",79.291,/xYV1mODz99w7AjKDSQ7h2mzZhVe.jpg,2018-11-13,Instant Family,False,7.6,2331
False,/6gycezbvc8iHSune1Evq79dcYIY.jpg,"[35, 27]",184345,en,A Haunted House 2,"After exorcising the demons of his ex-, Malcolm starts afresh with his new girlfriend and her two children. After moving into their dream home, Malcolm is once again plagued by bizarre paranormal events.",79.232,/oV7M00fPXy5P0nbdeMbSUjYv0vx.jpg,2014-04-17,A Haunted House 2,False,6.1,1085
False,/wPjtacig0kIkVcTQmXoNt6jbMwo.jpg,"[28, 53]",617502,en,Jolt,A bouncer with an anger management problem goes on a furious and resentful rampage after the murder of a friend.,79.149,/gYZAHan5CHPFXORpQMvOjCTug4E.jpg,2021-07-15,Jolt,False,6.7,934
False,/jorgjEk6a0bed6jdR5wu4S6ZvRm.jpg,"[28, 12, 878]",141052,en,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",79.064,/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,2017-11-15,Justice League,False,6.1,11401
False,/s3FDBLH4qc1IcjexB05Qvbn3wxO.jpg,"[28, 53, 80]",449443,en,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,79.03,/AfybH6GbGFw1F9bcETe2yu25mIE.jpg,2018-01-18,Den of Thieves,False,6.7,2336
False,/v2995GwNVZc5JYK0WPxgzi0AgkB.jpg,"[16, 12, 35, 10751]",417859,en,Puss in Boots,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",78.722,/eufJ36oQCauDc427ewaEvQrhZ6i.jpg,2011-10-28,Puss in Boots,False,6.4,2609
False,/1PnRPz4A4AguUEVOTcprIyctrax.jpg,"[18, 28]",59440,en,Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",78.692,/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,2011-09-09,Warrior,False,7.8,3724
False,/ld7V9BjMk2xtiBNcR8savyyk5ca.jpg,"[14, 12, 10751, 18]",283366,en,Miss Peregrine's Home for Peculiar Children,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,78.666,/6lSkpu2SDj71KTBy2DllM6CaFYA.jpg,2016-09-27,Miss Peregrine's Home for Peculiar Children,False,6.8,8748
False,/c8Woa2lNy3RuWW2IVEiOud3kevh.jpg,"[10751, 35]",817648,en,Home Team,"Two years after a Super Bowl win when NFL head coach Sean Payton is suspended, he goes back to his hometown and finds himself reconnecting with his 12-year-old son by coaching his Pop Warner football team.",78.601,/xdPdVJGIQjuVhK7SeK5fpjuc1bu.jpg,2022-01-28,Home Team,False,6.8,524
False,/ai2FicMUxLCurVkjtYdSvVDWRmS.jpg,"[16, 10751, 878]",10681,en,WALL·E,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",78.581,/zSDCorl36ZjAaUzADHLo5b8UfBu.jpg,2008-06-22,WALL·E,False,8.1,15829
False,/qom1SZSENdmHFNZBXbtJAU0WTlC.jpg,"[10749, 18]",11036,en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",78.494,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,2004-06-25,The Notebook,False,7.9,9592
False,/qjdInV140rRUqcuEIBUmjylHaZ9.jpg,"[27, 53]",9902,en,Wrong Turn,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",78.178,/12G5V0dTmljnv7RFMT144dJ2chh.jpg,2003-05-30,Wrong Turn,False,6.3,2043
False,/wO5QSWZPBT71gMLvrRex0bVc0V9.jpg,"[35, 10749]",583083,en,The Kissing Booth 2,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",78.158,/mb7wQv0adK3kjOUr9n93mANHhPJ.jpg,2020-07-24,The Kissing Booth 2,False,7.8,4511
False,/AaABt75ZzfMGrscUR2seabz4PEX.jpg,"[28, 12, 14]",297762,en,Wonder Woman,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,78.145,/lTAmu88GzRysbbA85ib2KB1jLGg.jpg,2017-05-30,Wonder Woman,False,7.2,17748
False,/e3ofKYdZ3jgNYuCriE5AAsHp4L6.jpg,"[27, 80, 9648, 53]",298250,en,Jigsaw,"Dead bodies begin to turn up all over the city, each meeting their demise in a variety of grisly ways. All investigations begin to point the finger at deceased killer John Kramer.",77.781,/2mUqHJG7ZiGwZYIylczFCsRPbXM.jpg,2017-10-26,Jigsaw,False,6.2,2976
